userId,movieId,tagId,timestamp
424,50,212,2016-03-13 04:12:12
424,50,454,2016-03-13 04:12:20
424,50,16,2016-03-13 04:11:46
424,147,455,2016-03-13 20:40:27
424,147,456,2016-03-13 20:40:31
424,147,8,2016-03-13 20:40:25
424,147,457,2016-03-13 20:40:24
424,175,302,2016-03-13 20:41:05
424,175,183,2016-03-13 20:41:11
424,175,458,2016-03-13 20:41:08
424,223,459,2016-03-13 04:41:06
424,223,92,2016-03-13 04:41:26
424,223,460,2016-03-13 04:41:24
424,223,52,2016-03-13 04:41:13
424,223,125,2016-03-13 04:41:20
424,260,284,2016-03-13 20:26:12
424,260,29,2016-03-13 20:26:06
424,260,461,2016-03-13 20:26:10
424,260,280,2016-03-13 20:26:15
424,288,314,2016-03-13 05:16:24
424,288,302,2016-03-13 05:16:35
424,288,46,2016-03-13 05:16:20
424,288,462,2016-03-13 05:16:31
424,288,299,2016-03-13 05:16:38
424,288,90,2016-03-13 05:16:29
424,296,358,2016-03-13 04:49:06
424,296,7,2016-03-13 04:49:10
424,296,194,2016-03-13 04:49:01
424,296,463,2016-03-13 04:49:17
424,364,196,2016-03-13 05:04:57
424,527,351,2016-03-13 20:30:41
424,541,29,2016-03-13 20:28:38
424,589,464,2016-03-13 04:54:14
424,589,465,2016-03-13 04:54:01
424,589,466,2016-03-13 04:54:21
424,589,29,2016-03-13 04:54:07
424,589,312,2016-03-13 04:54:24
424,589,307,2016-03-13 04:54:03
424,608,467,2016-03-13 20:28:02
424,608,46,2016-03-13 20:27:50
424,608,468,2016-03-13 20:27:57
424,608,469,2016-03-13 20:27:45
424,628,470,2016-03-13 04:36:14
424,628,345,2016-03-13 04:36:16
424,628,312,2016-03-13 04:36:22
424,628,351,2016-03-13 04:36:20
424,628,16,2016-03-13 04:36:11
424,1089,85,2016-03-13 04:52:19
424,1089,344,2016-03-13 04:52:22
424,1089,194,2016-03-13 04:52:09
424,1089,90,2016-03-13 04:52:17
424,1120,471,2016-03-13 05:05:58
424,1136,415,2016-03-13 20:38:18
424,1136,472,2016-03-13 20:38:16
424,1193,473,2016-03-13 04:34:48
424,1193,474,2016-03-13 04:34:44
424,1198,82,2016-03-13 20:32:09
424,1198,475,2016-03-13 20:37:44
424,1198,476,2016-03-13 20:32:12
424,1198,438,2016-03-13 20:37:46
424,1198,130,2016-03-13 20:37:51
424,1200,189,2016-03-13 20:34:18
424,1200,477,2016-03-13 20:34:12
424,1200,478,2016-03-13 20:34:25
424,1200,29,2016-03-13 20:34:05
424,1200,178,2016-03-13 20:34:21
424,1200,479,2016-03-13 20:34:34
424,1200,480,2016-03-13 20:34:29
424,1200,312,2016-03-13 20:34:16
424,1219,481,2016-03-13 20:54:15
424,1219,345,2016-03-13 20:54:19
424,1219,482,2016-03-13 20:54:12
424,1219,483,2016-03-13 20:54:21
424,1240,189,2016-03-13 20:35:08
424,1240,436,2016-03-13 20:35:13
424,1240,291,2016-03-13 20:35:05
424,1240,29,2016-03-13 20:35:02
424,1240,484,2016-03-13 20:35:22
424,1240,483,2016-03-13 20:35:19
424,1240,307,2016-03-13 20:35:00
424,1258,70,2016-03-13 04:29:04
424,1258,308,2016-03-13 04:29:07
424,1258,478,2016-03-13 04:29:12
424,1258,474,2016-03-13 04:29:00
424,1258,485,2016-03-13 04:29:14
424,1258,361,2016-03-13 04:29:02
424,1258,486,2016-03-13 04:28:58
424,1258,312,2016-03-13 04:29:21
424,1343,478,2016-03-13 05:17:37
424,1343,487,2016-03-13 05:17:24
424,1343,9,2016-03-13 05:17:32
424,1343,488,2016-03-13 05:17:34
424,1625,310,2016-03-13 05:00:52
424,1625,128,2016-03-13 05:00:49
424,1625,489,2016-03-13 05:00:55
424,1625,361,2016-03-13 05:00:47
424,1625,312,2016-03-13 05:00:58
424,1625,16,2016-03-13 05:00:44
424,1704,37,2016-03-13 04:56:11
424,1921,360,2016-03-13 20:55:16
424,1921,490,2016-03-13 20:54:37
424,1921,310,2016-03-13 20:55:18
424,1921,491,2016-03-13 20:55:21
424,1923,135,2016-03-13 05:21:43
424,1923,321,2016-03-13 05:21:46
424,1923,492,2016-03-13 05:21:51
424,2160,70,2016-03-13 04:28:20
424,2160,493,2016-03-13 04:28:37
424,2160,494,2016-03-13 04:28:18
424,2160,495,2016-03-13 04:28:15
424,2160,312,2016-03-13 04:28:28
424,2296,496,2016-03-13 05:25:04
424,2329,351,2016-03-13 04:35:29
424,2505,497,2016-03-13 20:49:40
424,2571,498,2016-03-13 04:21:52
424,2571,29,2016-03-13 04:21:39
424,2700,499,2016-03-13 04:46:30
424,2700,302,2016-03-13 04:46:39
424,2700,321,2016-03-13 04:46:37
424,2700,500,2016-03-13 04:46:42
424,2700,501,2016-03-13 04:46:33
424,2700,299,2016-03-13 04:46:32
424,2700,502,2016-03-13 04:46:47
424,2700,503,2016-03-13 04:46:52
424,2959,46,2016-03-13 04:19:57
424,2959,345,2016-03-13 04:20:02
424,2959,351,2016-03-13 04:19:46
424,2959,16,2016-03-13 04:19:37
424,3176,300,2016-03-13 04:57:22
424,3176,493,2016-03-13 04:57:13
424,3176,308,2016-03-13 04:57:09
424,3176,66,2016-03-13 04:57:06
424,3176,292,2016-03-13 04:57:18
424,3176,504,2016-03-13 04:57:16
424,3176,345,2016-03-13 04:57:03
424,3176,505,2016-03-13 04:57:25
424,3176,506,2016-03-13 04:57:11
424,3176,312,2016-03-13 04:57:21
424,3186,507,2016-03-13 05:13:25
424,3186,467,2016-03-13 05:13:22
424,3186,508,2016-03-13 05:13:29
424,3186,509,2016-03-13 05:13:32
424,3186,345,2016-03-13 05:13:14
424,3186,510,2016-03-13 05:13:18
424,3499,511,2016-03-13 05:18:01
424,3499,478,2016-03-13 05:18:07
424,3499,495,2016-03-13 05:18:15
424,3499,512,2016-03-13 05:18:11
424,3499,482,2016-03-13 05:17:59
424,3499,483,2016-03-13 05:18:03
424,3499,212,2016-03-13 05:18:05
424,3527,477,2016-03-13 20:34:43
424,3527,29,2016-03-13 20:34:45
424,3527,513,2016-03-13 20:34:48
424,3911,299,2016-03-13 04:42:56
424,3948,157,2016-03-13 05:21:28
424,3948,488,2016-03-13 05:21:24
424,4226,128,2016-03-13 04:23:03
424,4226,361,2016-03-13 04:22:59
424,4226,16,2016-03-13 04:22:57
424,4262,11,2016-03-13 20:29:25
424,4816,135,2016-03-13 05:29:20
424,4816,157,2016-03-13 05:29:30
424,4816,514,2016-03-13 05:29:12
424,4816,492,2016-03-13 05:29:09
424,4816,515,2016-03-13 05:29:16
424,4816,3,2016-03-13 05:29:19
424,4878,516,2016-03-13 20:45:10
424,4993,31,2016-03-13 20:32:36
424,4993,517,2016-03-13 20:32:42
424,4993,349,2016-03-13 20:32:38
424,4993,518,2016-03-13 20:32:54
424,4993,91,2016-03-13 20:32:45
424,4993,519,2016-03-13 20:32:48
424,5291,339,2016-03-13 05:02:11
424,5291,520,2016-03-13 05:02:18
424,6016,133,2016-03-13 20:29:59
424,6016,15,2016-03-13 20:30:05
424,6188,157,2016-03-13 05:14:58
424,6188,3,2016-03-13 05:15:00
424,6290,521,2016-03-13 20:52:47
424,7361,98,2016-03-13 20:42:20
424,8641,157,2016-03-13 05:22:17
424,8641,3,2016-03-13 05:22:13
424,8950,443,2016-03-13 04:20:41
424,8950,493,2016-03-13 04:20:47
424,8950,522,2016-03-13 04:20:57
424,8950,345,2016-03-13 04:20:44
424,8950,523,2016-03-13 04:20:54
424,8950,16,2016-03-13 04:20:37
424,27020,7,2016-03-13 20:39:35
424,27020,524,2016-03-13 20:39:30
424,30825,135,2016-03-13 05:22:53
424,30825,488,2016-03-13 05:22:49
424,34323,521,2016-03-13 20:52:35
424,40278,516,2016-03-13 05:20:43
424,40278,525,2016-03-13 05:20:49
424,48516,70,2016-03-13 04:26:28
424,48516,474,2016-03-13 04:26:13
424,48516,8,2016-03-13 04:26:18
424,48516,9,2016-03-13 04:26:16
424,48516,312,2016-03-13 04:26:24
424,53127,526,2016-03-14 02:42:14
424,53127,127,2016-03-14 02:41:53
424,53127,493,2016-03-14 02:42:17
424,53127,527,2016-03-14 02:41:24
424,53127,494,2016-03-14 02:41:58
424,53127,528,2016-03-14 02:40:56
424,60756,1,2016-03-13 05:15:27
424,60756,3,2016-03-13 05:15:29
424,66097,529,2016-03-13 04:47:48
424,66097,493,2016-03-13 04:48:04
424,66097,96,2016-03-13 04:47:55
424,66097,530,2016-03-13 04:48:18
424,66097,140,2016-03-13 04:48:01
424,66097,119,2016-03-13 04:48:14
424,68157,43,2016-03-13 04:51:07
424,68157,131,2016-03-13 04:51:03
424,68157,190,2016-03-13 04:51:00
424,68157,194,2016-03-13 04:50:52
424,68157,299,2016-03-13 04:51:10
424,74458,527,2016-03-13 04:25:02
424,74458,8,2016-03-13 04:25:10
424,74458,9,2016-03-13 04:25:07
424,74458,489,2016-03-13 04:25:04
424,74458,361,2016-03-13 04:24:58
424,74458,531,2016-03-13 04:25:13
424,74458,351,2016-03-13 04:25:22
424,79132,189,2016-03-13 04:55:27
424,79132,305,2016-03-13 04:55:11
424,79132,8,2016-03-13 04:55:16
424,79132,29,2016-03-13 04:55:03
424,79132,351,2016-03-13 04:55:20
424,79132,120,2016-03-13 04:55:14
424,81562,532,2016-03-13 20:36:44
424,81591,533,2016-03-13 05:08:04
424,81591,70,2016-03-13 05:07:38
424,81591,493,2016-03-13 05:07:48
424,81591,478,2016-03-13 05:07:50
424,81591,504,2016-03-13 05:07:57
424,81591,140,2016-03-13 05:07:41
424,102903,534,2016-03-13 05:07:03
424,102903,535,2016-03-13 05:06:33
424,102903,186,2016-03-13 05:06:36
424,102903,536,2016-03-13 05:06:27
424,104879,537,2016-03-13 05:19:20
424,104879,538,2016-03-13 05:19:18
424,104879,70,2016-03-13 05:19:26
424,104879,343,2016-03-13 05:19:24
424,104879,516,2016-03-13 05:19:15
424,104879,539,2016-03-13 05:19:28
424,104879,128,2016-03-13 05:19:38
424,104879,212,2016-03-13 05:19:22
424,106100,251,2016-03-13 05:12:04
424,106100,134,2016-03-13 05:12:01
424,106100,540,2016-03-13 05:12:13
424,106489,31,2016-03-13 20:33:30
424,106489,91,2016-03-13 20:33:34
424,106489,541,2016-03-13 20:33:21
424,109487,340,2016-03-13 20:43:25
424,109487,29,2016-03-13 20:43:28
424,109487,30,2016-03-13 20:43:31
424,112515,70,2016-03-13 04:27:38
424,112515,96,2016-03-13 04:27:36
424,112515,542,2016-03-13 04:27:08
424,112515,361,2016-03-13 04:27:41
424,112556,543,2016-03-13 04:58:08
424,112556,536,2016-03-13 04:59:15
435,750,46,2013-04-23 00:14:04
435,2959,46,2013-04-23 00:14:48
435,58559,345,2013-04-23 00:14:00
435,58559,81,2013-04-23 00:14:14
439,5952,544,2015-07-15 07:07:18
439,98809,189,2015-07-15 07:08:48
439,98809,544,2015-07-15 07:09:01
462,152711,545,2016-11-07 03:34:48
462,152711,546,2016-11-07 03:35:09
462,152711,547,2016-11-07 03:34:56
462,152711,292,2016-11-07 03:35:01
462,152711,548,2016-11-07 03:35:13
474,1,58,2006-01-14 02:47:05
474,2,549,2006-01-16 01:39:12
474,5,550,2006-01-16 01:11:43
474,5,551,2006-01-16 01:11:43
474,7,551,2006-01-16 01:40:42
474,11,239,2006-01-16 01:28:24
474,11,552,2006-01-16 01:28:24
474,14,239,2006-01-16 01:40:23
474,14,552,2006-01-16 01:40:23
474,16,13,2006-01-13 19:47:20
474,17,553,2006-01-13 19:39:13
474,21,554,2006-01-14 02:36:18
474,22,506,2006-01-16 01:38:16
474,25,555,2006-01-24 21:19:15
474,26,431,2006-01-24 21:20:03
474,28,556,2006-01-14 01:25:42
474,28,553,2006-01-13 19:20:37
474,29,468,2006-01-24 21:17:53
474,31,370,2006-01-16 01:38:22
474,31,557,2006-01-16 01:38:22
474,32,307,2006-01-14 02:47:06
474,34,558,2006-01-13 19:35:56
474,34,559,2006-01-14 02:20:37
474,36,560,2006-01-14 01:32:43
474,36,561,2006-01-13 22:27:07
474,38,562,2006-01-16 01:09:20
474,39,563,2006-01-24 21:18:12
474,39,553,2006-01-24 21:18:12
474,40,556,2006-01-14 01:28:27
474,40,564,2006-01-14 01:28:27
474,41,431,2006-01-24 21:20:46
474,43,565,2006-01-24 21:20:40
474,45,566,2006-01-14 02:47:06
474,46,25,2006-01-16 01:38:59
474,47,506,2006-01-14 02:40:52
474,50,567,2006-01-14 02:47:06
474,52,568,2006-01-14 02:38:35
474,52,569,2006-01-14 02:39:31
474,58,570,2006-01-24 21:20:13
474,62,21,2006-01-16 01:29:17
474,92,571,2006-01-24 21:19:34
474,96,572,2006-01-24 21:18:57
474,101,546,2006-01-24 21:17:40
474,104,573,2006-01-16 01:13:34
474,107,574,2006-01-16 01:39:33
474,110,575,2006-01-13 19:36:14
474,111,451,2006-01-14 02:41:53
474,116,14,2006-01-23 18:19:58
474,122,576,2006-01-16 01:07:59
474,140,566,2006-01-16 01:30:31
474,150,577,2006-01-14 02:20:34
474,150,578,2006-01-13 19:36:17
474,150,178,2006-01-14 02:20:33
474,153,81,2006-01-16 01:37:33
474,160,579,2006-01-16 01:08:46
474,161,580,2006-01-24 21:18:17
474,162,556,2006-01-14 01:27:18
474,185,581,2006-01-16 01:40:04
474,199,582,2006-01-14 01:45:24
474,215,583,2006-01-23 18:20:10
474,216,584,2006-01-16 01:07:55
474,222,585,2006-01-13 19:47:24
474,223,583,2006-01-24 21:18:00
474,224,490,2006-01-24 21:18:36
474,224,345,2006-01-24 21:18:36
474,230,512,2006-01-24 21:18:26
474,232,556,2006-01-14 01:10:27
474,235,586,2006-01-13 19:47:31
474,237,587,2006-01-24 21:18:48
474,237,588,2006-01-24 21:18:48
474,237,589,2006-01-24 21:18:48
474,246,587,2006-01-20 19:19:40
474,247,590,2006-01-13 19:47:46
474,249,591,2006-01-13 19:47:52
474,252,592,2006-01-16 01:13:41
474,257,593,2006-01-16 01:39:15
474,260,594,2006-01-14 02:41:34
474,260,595,2006-01-14 02:41:36
474,260,596,2006-01-14 02:41:44
474,261,597,2006-01-13 19:48:08
474,262,565,2006-01-14 02:36:43
474,262,598,2006-01-14 02:36:43
474,262,365,2006-01-14 02:36:43
474,272,565,2006-01-24 21:19:26
474,272,490,2006-01-24 21:19:26
474,277,599,2006-01-16 01:13:47
474,279,556,2006-01-14 01:29:19
474,280,600,2006-01-16 01:39:45
474,282,601,2006-01-16 01:39:54
474,282,562,2006-01-16 01:39:54
474,290,556,2006-01-14 01:25:07
474,293,602,2006-01-24 21:20:19
474,296,602,2006-01-14 02:16:41
474,300,603,2006-01-14 02:39:36
474,307,604,2006-01-14 01:44:47
474,308,605,2006-01-14 02:47:07
474,316,307,2006-01-24 21:21:13
474,317,599,2006-01-16 01:14:07
474,318,600,2006-01-14 02:17:40
474,318,512,2006-01-13 19:39:31
474,318,606,2006-01-14 02:17:44
474,326,556,2006-01-14 01:23:17
474,329,607,2006-01-14 02:41:31
474,337,490,2006-01-14 02:47:08
474,338,506,2006-01-16 01:41:02
474,339,608,2006-01-24 21:23:01
474,342,590,2006-01-24 21:19:53
474,342,609,2006-01-24 21:19:53
474,345,610,2006-01-23 18:19:41
474,345,611,2006-01-23 18:19:41
474,345,612,2006-01-23 18:19:41
474,349,613,2006-01-13 19:36:01
474,350,614,2006-01-16 01:38:02
474,351,615,2006-01-16 01:13:28
474,356,616,2006-01-16 01:38:39
474,356,617,2006-01-16 01:38:39
474,357,25,2006-01-16 01:38:47
474,361,618,2006-01-24 21:19:11
474,363,14,2006-01-14 01:28:43
474,363,556,2006-01-14 01:28:43
474,364,56,2006-01-13 19:35:59
474,371,566,2006-01-16 01:40:29
474,377,619,2006-01-14 02:41:16
474,380,620,2006-01-14 02:47:06
474,381,555,2006-01-16 01:30:43
474,412,621,2006-01-13 19:47:13
474,421,622,2006-01-23 18:20:15
474,425,490,2006-01-23 18:20:34
474,425,440,2006-01-23 18:20:34
474,440,552,2006-01-13 22:28:49
474,454,614,2006-01-13 19:47:38
474,457,623,2006-01-20 19:18:37
474,471,624,2006-01-16 01:39:07
474,474,451,2006-01-24 21:19:03
474,475,585,2006-01-13 19:47:57
474,477,625,2006-01-24 21:22:56
474,480,626,2006-01-14 01:42:01
474,488,627,2006-01-16 01:39:30
474,488,628,2006-01-16 01:39:30
474,497,431,2006-01-13 19:39:03
474,500,610,2006-01-16 01:29:19
474,500,393,2006-01-16 01:29:21
474,500,611,2006-01-16 01:29:27
474,508,629,2006-01-16 01:40:34
474,513,630,2006-01-24 21:20:37
474,513,631,2006-01-24 21:20:37
474,515,632,2006-01-14 01:36:39
474,515,633,2006-01-14 01:36:39
474,516,452,2006-01-16 01:17:30
474,522,590,2006-01-24 21:21:00
474,522,634,2006-01-24 21:21:00
474,522,304,2006-01-24 21:21:00
474,524,635,2006-01-16 01:30:02
474,527,14,2006-01-13 19:36:10
474,529,636,2006-01-13 19:48:25
474,531,556,2006-01-14 01:24:56
474,534,637,2006-01-13 19:39:23
474,535,638,2006-01-14 02:41:11
474,538,639,2006-01-24 21:21:05
474,539,640,2006-01-14 01:44:01
474,541,291,2006-01-16 01:37:44
474,543,641,2006-01-14 01:44:17
474,551,599,2006-01-16 01:40:15
474,551,642,2006-01-16 01:40:15
474,556,239,2006-01-16 01:41:06
474,562,643,2006-01-14 02:47:07
474,586,599,2006-01-16 01:16:22
474,587,164,2006-01-13 19:35:51
474,588,56,2006-01-13 19:36:11
474,589,291,2006-01-14 02:41:57
474,590,644,2006-01-13 19:36:16
474,590,645,2006-01-13 19:36:16
474,592,81,2006-01-14 02:36:04
474,593,646,2006-01-13 19:36:22
474,594,56,2006-01-16 01:40:48
474,595,56,2006-01-13 19:36:03
474,596,56,2006-01-16 01:17:04
474,597,569,2006-01-14 02:38:44
474,608,397,2006-01-13 19:36:08
474,616,56,2006-01-23 18:20:01
474,628,647,2006-01-16 01:44:44
474,638,648,2006-01-16 01:43:18
474,647,649,2006-01-16 01:41:58
474,648,623,2006-01-24 21:19:44
474,668,365,2006-01-24 21:20:07
474,670,365,2006-01-13 19:42:00
474,671,650,2006-01-24 21:19:57
474,673,651,2006-01-16 01:12:58
474,708,652,2006-01-14 01:45:07
474,720,653,2006-01-14 02:47:08
474,728,556,2006-01-14 01:28:16
474,733,654,2006-01-14 02:40:18
474,736,655,2006-01-13 19:36:00
474,745,653,2006-01-14 02:47:07
474,748,477,2006-01-24 21:23:40
474,750,656,2006-01-14 01:41:28
474,778,657,2006-01-13 22:31:30
474,780,477,2006-01-14 02:36:21
474,800,556,2006-01-14 01:26:14
474,805,614,2006-01-16 01:46:09
474,818,623,2006-01-16 01:46:36
474,830,658,2006-01-16 01:15:23
474,832,468,2006-01-16 01:17:22
474,838,553,2006-01-16 01:42:28
474,852,573,2006-01-16 01:17:42
474,858,13,2006-01-13 19:35:55
474,892,431,2006-01-16 01:46:28
474,898,393,2006-01-14 02:38:42
474,899,586,2006-01-13 19:48:33
474,900,588,2006-01-24 21:23:29
474,902,659,2006-01-24 21:24:09
474,903,660,2006-01-14 02:20:55
474,904,661,2006-01-14 02:39:40
474,905,662,2006-01-14 01:34:59
474,906,663,2006-01-13 22:27:11
474,907,393,2006-01-16 01:43:00
474,908,664,2006-01-24 21:26:08
474,909,658,2006-01-14 02:36:02
474,910,611,2006-01-13 22:31:21
474,911,567,2006-01-26 20:19:40
474,912,665,2006-01-14 01:31:59
474,913,666,2006-01-14 02:37:09
474,914,667,2006-01-14 01:42:53
474,915,668,2006-01-14 02:40:49
474,916,404,2006-01-14 02:40:29
474,916,669,2006-01-14 02:40:29
474,918,670,2006-01-24 21:25:49
474,919,671,2006-01-14 02:21:10
474,919,672,2006-01-14 02:21:10
474,920,673,2006-01-16 01:15:45
474,921,674,2006-01-16 01:44:17
474,922,675,2006-01-14 02:56:46
474,923,676,2006-01-14 01:41:08
474,924,677,2006-01-15 23:33:55
474,924,178,2006-01-15 23:33:55
474,926,554,2006-01-14 01:40:21
474,927,393,2006-01-15 23:35:40
474,928,678,2006-01-14 01:36:30
474,929,679,2006-02-20 13:24:47
474,929,566,2006-02-20 13:24:47
474,929,680,2006-02-20 13:24:47
474,930,451,2006-01-14 02:50:35
474,931,681,2006-01-24 21:26:39
474,934,25,2006-01-16 01:42:47
474,936,682,2006-01-17 18:07:08
474,936,683,2006-01-17 18:07:08
474,938,569,2006-01-16 01:28:57
474,940,684,2006-01-24 21:23:18
474,941,684,2006-01-24 21:25:43
474,943,434,2006-01-26 20:21:18
474,944,685,2006-01-14 02:50:08
474,945,686,2006-01-13 19:41:41
474,947,632,2006-01-17 18:04:56
474,947,687,2006-01-17 18:04:56
474,947,662,2006-01-17 18:05:03
474,948,688,2006-01-14 02:48:58
474,950,689,2006-01-14 01:09:54
474,951,662,2006-01-14 01:41:46
474,952,639,2006-01-16 01:41:25
474,953,599,2006-01-24 21:25:27
474,954,239,2006-01-14 01:42:36
474,955,690,2006-01-15 23:34:12
474,955,662,2006-01-15 23:34:12
474,956,568,2006-01-14 02:50:58
474,965,691,2006-01-14 02:47:41
474,968,378,2006-01-13 19:49:47
474,969,692,2006-01-14 01:30:49
474,970,546,2006-01-26 20:19:30
474,971,693,2006-01-24 21:24:30
474,973,566,2006-01-26 20:22:36
474,976,694,2006-01-16 01:42:42
474,986,558,2006-01-13 19:49:15
474,991,585,2006-01-16 01:43:41
474,994,695,2006-01-24 21:23:52
474,1006,560,2006-01-24 21:24:40
474,1006,614,2006-01-24 21:24:40
474,1010,56,2006-01-16 01:43:29
474,1010,639,2006-01-16 01:43:29
474,1013,562,2006-01-16 01:44:24
474,1022,56,2006-01-13 19:49:09
474,1025,56,2006-01-16 01:45:59
474,1025,696,2006-01-16 01:45:59
474,1028,56,2006-01-16 01:43:35
474,1028,697,2006-01-16 01:43:35
474,1029,56,2006-01-16 01:42:21
474,1030,56,2006-01-16 01:16:59
474,1032,56,2006-01-16 01:14:33
474,1033,56,2006-01-14 01:41:40
474,1035,698,2006-01-13 19:39:39
474,1041,556,2006-01-14 01:17:43
474,1042,21,2006-01-14 01:44:30
474,1059,431,2006-01-13 19:41:53
474,1066,686,2006-01-13 19:50:30
474,1068,699,2006-01-26 20:20:51
474,1076,700,2006-01-17 18:09:54
474,1079,701,2006-01-14 01:41:35
474,1080,702,2006-01-16 01:44:01
474,1080,501,2006-01-16 01:44:01
474,1080,703,2006-01-16 01:44:01
474,1081,610,2006-01-24 21:26:53
474,1082,239,2006-01-24 21:24:21
474,1084,704,2006-01-24 21:24:04
474,1084,705,2006-01-24 21:24:04
474,1088,706,2006-01-26 20:20:56
474,1088,21,2006-01-26 20:20:56
474,1089,567,2006-01-14 02:51:40
474,1089,304,2006-01-14 02:51:40
474,1090,617,2006-01-24 21:26:30
474,1093,707,2006-01-16 01:42:16
474,1093,708,2006-01-16 01:42:16
474,1093,21,2006-01-16 01:42:16
474,1096,14,2006-01-16 01:30:15
474,1097,477,2006-01-17 18:06:44
474,1101,709,2006-01-24 21:26:44
474,1103,710,2006-01-14 02:51:28
474,1103,643,2006-01-14 02:51:28
474,1104,693,2006-01-14 02:52:26
474,1124,711,2006-01-14 02:50:41
474,1125,712,2006-01-16 01:44:58
474,1135,452,2006-01-16 01:17:13
474,1136,565,2006-01-14 01:42:29
474,1136,696,2006-01-14 01:42:29
474,1147,713,2006-01-14 01:11:33
474,1147,556,2006-01-14 01:11:33
474,1148,653,2006-01-15 23:35:33
474,1171,239,2006-01-13 19:48:58
474,1177,404,2006-01-13 22:27:08
474,1178,593,2006-01-17 18:06:09
474,1178,452,2006-01-17 18:06:09
474,1179,546,2006-01-26 20:21:23
474,1183,658,2006-01-16 01:15:03
474,1185,556,2006-01-14 01:10:55
474,1187,601,2006-01-14 02:50:53
474,1188,590,2006-01-14 01:37:29
474,1188,706,2006-01-14 01:37:29
474,1189,556,2006-01-14 01:12:13
474,1189,293,2006-01-14 01:12:13
474,1193,490,2006-01-24 21:26:25
474,1196,714,2006-01-14 01:37:19
474,1196,178,2006-01-14 02:17:57
474,1196,596,2006-01-14 02:17:55
474,1197,715,2006-01-14 01:43:19
474,1197,716,2006-01-14 01:43:19
474,1198,475,2006-01-20 19:14:56
474,1198,717,2006-01-14 02:51:06
474,1198,476,2006-01-14 02:51:04
474,1200,178,2006-01-24 21:23:21
474,1201,718,2006-01-24 21:25:12
474,1203,593,2006-01-14 02:47:25
474,1204,719,2006-01-14 02:49:57
474,1206,720,2006-01-24 21:24:49
474,1207,721,2006-01-13 22:32:22
474,1207,634,2006-01-13 22:32:22
474,1208,617,2006-01-24 21:23:36
474,1209,718,2006-01-24 21:26:16
474,1210,594,2006-01-14 02:52:07
474,1210,595,2006-01-14 02:52:07
474,1210,596,2006-01-14 02:52:07
474,1212,722,2006-01-14 01:11:07
474,1212,723,2006-03-30 01:51:40
474,1212,724,2006-03-30 01:51:40
474,1213,13,2006-01-24 21:25:20
474,1214,477,2006-01-20 14:10:34
474,1217,520,2006-01-14 02:51:17
474,1219,725,2006-01-14 01:43:48
474,1220,726,2006-01-16 01:41:45
474,1221,13,2006-01-13 19:37:46
474,1222,617,2006-01-13 19:49:21
474,1223,577,2006-01-14 02:21:01
474,1224,431,2006-01-13 19:49:38
474,1225,727,2006-01-13 19:40:47
474,1225,728,2006-01-13 19:40:47
474,1228,713,2006-01-16 01:44:51
474,1230,729,2006-01-14 02:47:52
474,1231,578,2006-01-13 19:50:02
474,1231,178,2006-01-14 02:51:44
474,1233,580,2006-01-24 21:23:55
474,1234,730,2006-01-17 18:03:18
474,1235,731,2006-01-14 02:49:21
474,1237,636,2006-01-16 01:30:08
474,1237,604,2006-01-16 01:30:08
474,1240,291,2006-01-15 23:34:48
474,1242,673,2006-01-13 19:41:12
474,1243,732,2006-01-13 19:50:15
474,1244,339,2006-01-26 20:21:44
474,1245,13,2006-01-16 01:43:52
474,1246,370,2006-01-13 22:28:54
474,1247,733,2006-01-13 19:38:04
474,1249,602,2006-01-24 21:24:59
474,1250,734,2006-01-14 02:48:11
474,1252,735,2006-01-17 18:04:40
474,1253,477,2006-01-14 02:48:30
474,1254,736,2006-01-14 01:44:54
474,1257,737,2006-01-16 01:41:38
474,1258,512,2006-01-13 19:50:24
474,1259,512,2006-01-13 19:50:38
474,1260,506,2006-01-14 02:50:17
474,1262,734,2006-01-14 02:49:11
474,1263,617,2006-01-16 01:42:04
474,1266,41,2006-01-23 15:54:26
474,1267,451,2006-01-14 02:50:27
474,1267,720,2006-01-14 02:50:27
474,1269,292,2006-01-24 21:23:48
474,1270,307,2006-01-14 01:40:32
474,1272,69,2006-01-13 19:49:55
474,1276,600,2006-01-17 18:02:10
474,1277,556,2006-01-14 01:24:19
474,1278,650,2006-01-23 15:54:35
474,1280,556,2006-01-14 01:11:27
474,1281,738,2006-01-14 02:49:04
474,1282,56,2006-01-16 01:42:32
474,1283,739,2006-01-26 20:21:35
474,1284,740,2006-01-26 20:19:34
474,1285,370,2006-01-15 23:34:22
474,1288,741,2006-01-15 23:35:05
474,1288,742,2006-01-15 23:35:05
474,1288,21,2006-01-15 23:35:05
474,1291,475,2006-01-14 02:49:42
474,1291,743,2006-01-14 02:49:42
474,1292,674,2006-01-14 02:47:58
474,1293,365,2006-01-13 22:33:07
474,1296,744,2006-01-13 22:34:39
474,1299,545,2006-01-24 21:25:33
474,1299,617,2006-01-24 21:25:33
474,1301,732,2006-01-26 20:21:10
474,1301,178,2006-01-26 20:21:10
474,1302,745,2006-01-24 21:25:03
474,1303,365,2006-01-23 15:55:36
474,1304,546,2006-01-24 21:24:14
474,1307,729,2006-01-14 01:38:06
474,1333,746,2006-01-14 01:40:41
474,1343,551,2006-01-13 19:41:01
474,1344,747,2006-01-14 01:40:56
474,1345,370,2006-01-20 19:17:29
474,1345,748,2006-01-20 19:17:29
